trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,date_utc
860,2026-08-25 06:45:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.95,3.0,446.86,1.4,1.14,3.95,-0.61,1.4,6.27,0.36,0.45,0.8,5.47,9935.74,0.64,2026-08-25
861,2026-08-25 07:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.04,3.0,447.11,1.36,1.77,6.6,-1.52,1.36,6.1,0.36,0.45,0.8,5.29,9941.03,0.59,2026-08-25
862,2026-08-25 07:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.71,1.0,49.71,1.56,1.67,4.01,-1.55,1.56,0.77,0.04,0.05,0.09,0.69,9941.72,0.58,2026-08-25
863,2026-08-25 07:45:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.13,1.0,149.13,1.03,1.28,1.57,-0.83,1.03,1.53,0.12,0.15,0.27,1.26,9942.98,0.57,2026-08-25
864,2026-08-25 07:45:00+00:00,BTCUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.14,1.0,149.14,0.9,1.22,1.99,-1.03,0.9,1.34,0.12,0.15,0.27,1.07,9944.05,0.56,2026-08-25
865,2026-08-25 15:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.72,1.0,49.72,1.06,0.71,0.21,-0.31,-0.31,-0.15,0.04,0.05,0.09,-0.24,9943.81,0.56,2026-08-25
866,2026-08-25 15:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.16,1.0,149.16,1.15,0.8,0.11,-0.42,-0.29,-0.43,0.12,0.15,0.27,-0.7,9943.1,0.57,2026-08-25
867,2026-08-25 16:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.15,1.0,149.15,0.49,0.49,2.27,-0.36,0.49,0.73,0.12,0.15,0.27,0.46,9943.57,0.56,2026-08-25
868,2026-08-25 17:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.15,1.0,149.15,0.53,0.57,0.27,-0.24,-0.35,-0.52,0.12,0.15,0.27,-0.79,9942.78,0.57,2026-08-25
869,2026-08-25 17:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.71,1.0,49.71,1.16,0.88,0.42,-0.26,-0.4,-0.2,0.04,0.05,0.09,-0.29,9942.49,0.58,2026-08-25
870,2026-08-25 18:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.71,1.0,49.71,0.58,0.49,0.08,-0.13,-0.2,-0.1,0.04,0.05,0.09,-0.19,9942.3,0.58,2026-08-25
871,2026-08-25 18:15:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.71,1.0,49.71,1.26,1.05,0.11,-0.31,-0.85,-0.42,0.04,0.05,0.09,-0.51,9941.79,0.58,2026-08-25
872,2026-08-25 19:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.13,1.0,149.13,0.48,0.57,1.37,-0.38,0.48,0.72,0.12,0.15,0.27,0.45,9942.24,0.58,2026-08-25
873,2026-08-25 19:30:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.13,3.0,447.4,0.86,1.01,4.19,-0.55,0.86,3.86,0.36,0.45,0.81,3.05,9945.3,0.55,2026-08-25
874,2026-08-25 19:30:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.73,1.0,49.73,0.9,1.21,2.28,-0.52,0.9,0.45,0.04,0.05,0.09,0.36,9945.65,0.54,2026-08-25
875,2026-08-26 01:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.73,1.0,49.73,0.66,0.44,0.48,-0.2,0.16,0.08,0.04,0.05,0.09,-0.01,9945.64,0.54,2026-08-26
876,2026-08-26 01:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.18,1.0,149.18,1.18,0.56,0.62,-0.18,0.27,0.4,0.12,0.15,0.27,0.13,9945.78,0.54,2026-08-26
877,2026-08-26 02:15:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.73,1.0,49.73,1.14,0.94,0.01,-0.66,-0.43,-0.21,0.04,0.05,0.09,-0.3,9945.47,0.55,2026-08-26
878,2026-08-26 02:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.18,3.0,447.55,1.27,0.84,0.1,-0.14,-0.7,-3.13,0.36,0.45,0.81,-3.94,9941.53,0.58,2026-08-26
879,2026-08-26 02:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.71,1.0,49.71,1.48,0.74,0.28,-0.06,-0.39,-0.19,0.04,0.05,0.09,-0.28,9941.25,0.59,2026-08-26
880,2026-08-26 03:30:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.12,1.0,149.12,0.61,0.55,1.03,-0.8,0.61,0.91,0.12,0.15,0.27,0.65,9941.9,0.58,2026-08-26
881,2026-08-26 04:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.71,1.0,49.71,0.82,0.78,0.39,-0.52,-0.33,-0.16,0.04,0.05,0.09,-0.25,9941.64,0.58,2026-08-26
882,2026-08-26 05:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.12,3.0,447.37,0.68,0.92,0.24,-0.2,-0.49,-2.19,0.36,0.45,0.81,-3.0,9938.65,0.61,2026-08-26
883,2026-08-26 05:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.08,1.0,149.08,1.12,0.76,0.24,-0.32,-0.07,-0.1,0.12,0.15,0.27,-0.37,9938.27,0.62,2026-08-26
884,2026-08-26 06:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.69,1.0,49.69,1.31,0.58,0.35,-0.03,0.0,0.0,0.04,0.05,0.09,-0.09,9938.18,0.62,2026-08-26
885,2026-08-26 06:15:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.07,3.0,447.22,0.79,0.9,5.46,-0.61,0.79,3.53,0.36,0.45,0.8,2.73,9940.91,0.59,2026-08-26
886,2026-08-26 08:00:00+00:00,SOLUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.7,1.0,49.7,0.89,0.68,0.19,-0.32,-0.42,-0.21,0.04,0.05,0.09,-0.3,9940.62,0.59,2026-08-26
887,2026-08-26 08:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.11,1.0,149.11,0.79,0.63,1.37,-0.39,0.79,1.18,0.12,0.15,0.27,0.92,9941.53,0.58,2026-08-26
888,2026-08-26 08:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.12,1.0,149.12,0.64,0.55,0.55,-0.32,-0.36,-0.54,0.12,0.15,0.27,-0.81,9940.73,0.59,2026-08-26
889,2026-08-26 09:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.7,1.0,49.7,0.61,0.52,1.08,-0.2,0.61,0.3,0.04,0.05,0.09,0.21,9940.94,0.59,2026-08-26
890,2026-08-26 10:45:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.7,1.0,49.7,1.35,1.24,0.41,-0.12,-0.47,-0.23,0.04,0.05,0.09,-0.32,9940.61,0.59,2026-08-26
891,2026-08-26 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,149.11,1.0,149.11,1.14,0.85,0.27,-0.2,-0.57,-0.85,0.12,0.15,0.27,-1.12,9939.5,0.61,2026-08-26
892,2026-08-26 11:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.09,3.0,447.28,1.05,1.18,0.08,-0.29,-0.85,-3.8,0.36,0.45,0.81,-4.61,9934.89,0.65,2026-08-26
893,2026-08-26 11:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.02,1.0,149.02,0.53,0.71,0.28,-0.15,0.08,0.12,0.12,0.15,0.27,-0.15,9934.74,0.65,2026-08-26
894,2026-08-26 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.02,3.0,447.06,0.86,1.08,0.03,-0.86,0.0,0.0,0.36,0.45,0.8,-0.8,9933.94,0.66,2026-08-26
895,2026-08-26 12:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.01,3.0,447.03,1.35,1.02,2.7,-0.91,1.35,6.06,0.36,0.45,0.8,5.25,9939.19,0.61,2026-08-26
896,2026-08-26 13:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.09,1.0,149.09,0.76,0.97,0.56,-0.68,-0.7,-1.04,0.12,0.15,0.27,-1.31,9937.88,0.62,2026-08-26
897,2026-08-26 13:00:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.69,1.0,49.69,1.34,0.87,1.62,-0.75,1.34,0.66,0.04,0.05,0.09,0.57,9938.45,0.62,2026-08-26
898,2026-08-26 17:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.69,1.0,49.69,1.43,1.26,13.82,-0.9,1.43,0.71,0.04,0.05,0.09,0.62,9939.07,0.61,2026-08-26
899,2026-08-26 17:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,149.09,1.0,149.09,1.38,0.72,2.19,-0.23,1.38,2.05,0.12,0.15,0.27,1.78,9940.85,0.59,2026-08-26
900,2026-08-26 17:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.7,1.0,49.7,0.94,0.62,0.84,-0.4,0.26,0.13,0.04,0.05,0.09,0.04,9940.89,0.59,2026-08-26
901,2026-08-26 19:15:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.11,3.0,447.34,0.92,0.96,2.92,-1.08,0.92,4.1,0.36,0.45,0.81,3.29,9944.18,0.56,2026-08-26
902,2026-08-26 21:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.72,1.0,49.72,2.28,1.28,2.23,-1.3,0.57,0.28,0.04,0.05,0.09,0.19,9944.38,0.56,2026-08-26
903,2026-08-27 03:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.17,1.0,149.17,0.4,0.27,0.01,-0.13,0.0,0.0,0.12,0.15,0.27,-0.27,9944.11,0.56,2026-08-27
904,2026-08-27 03:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.72,1.0,49.72,0.61,0.32,0.12,-0.32,-0.14,-0.07,0.04,0.05,0.09,-0.16,9943.95,0.56,2026-08-27
905,2026-08-27 03:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.16,1.0,149.16,0.44,0.32,0.43,-0.24,0.03,0.04,0.12,0.15,0.27,-0.22,9943.73,0.56,2026-08-27
906,2026-08-27 04:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.16,1.0,149.16,0.41,0.61,0.87,-0.12,0.41,0.61,0.12,0.15,0.27,0.35,9944.07,0.56,2026-08-27
907,2026-08-27 05:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.16,1.0,149.16,0.35,0.37,0.06,-0.2,-0.21,-0.31,0.12,0.15,0.27,-0.58,9943.49,0.57,2026-08-27
908,2026-08-27 05:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.15,3.0,447.46,0.56,0.79,0.4,-0.25,-0.38,-1.7,0.36,0.45,0.81,-2.51,9940.98,0.59,2026-08-27
909,2026-08-27 06:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.11,1.0,149.11,1.27,0.6,3.45,-0.16,1.27,1.89,0.12,0.15,0.27,1.62,9942.6,0.57,2026-08-27
910,2026-08-27 07:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.71,1.0,49.71,0.52,0.25,2.14,-0.1,0.52,0.26,0.04,0.05,0.09,0.17,9942.77,0.57,2026-08-27
911,2026-08-27 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.71,1.0,49.71,1.61,0.57,3.3,-0.18,1.61,0.8,0.04,0.05,0.09,0.71,9943.48,0.57,2026-08-27
912,2026-08-27 07:45:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,149.15,1.0,149.15,0.91,0.49,2.78,-0.24,0.91,1.36,0.12,0.15,0.27,1.09,9944.57,0.55,2026-08-27
913,2026-08-27 11:15:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,149.17,1.0,149.17,0.68,0.98,0.75,-0.36,0.68,1.02,0.12,0.15,0.27,0.75,9945.32,0.55,2026-08-27
914,2026-08-27 12:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.18,1.0,149.18,0.53,0.69,0.45,-0.37,-0.23,-0.34,0.12,0.15,0.27,-0.61,9944.71,0.55,2026-08-27
915,2026-08-27 12:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.17,3.0,447.51,1.11,1.62,0.34,-1.31,-1.34,-6.0,0.36,0.45,0.81,-6.8,9937.91,0.62,2026-08-27
916,2026-08-27 12:45:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.07,1.0,149.07,0.89,1.12,0.07,-0.35,-0.27,-0.4,0.12,0.15,0.27,-0.67,9937.24,0.63,2026-08-27
917,2026-08-27 13:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.69,1.0,49.69,2.56,0.62,3.1,-0.71,2.56,1.27,0.04,0.05,0.09,1.18,9938.42,0.62,2026-08-27
918,2026-08-27 14:15:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.69,1.0,49.69,1.33,0.86,1.17,-0.65,0.07,0.03,0.04,0.05,0.09,-0.05,9938.37,0.62,2026-08-27
919,2026-08-27 14:30:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,149.08,3.0,447.23,2.1,1.51,0.71,-0.97,-1.02,-4.56,0.36,0.45,0.81,-5.37,9933.0,0.67,2026-08-27
920,2026-08-27 14:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.99,1.0,148.99,1.53,0.88,0.65,-0.24,0.03,0.04,0.12,0.15,0.27,-0.22,9932.77,0.67,2026-08-27
921,2026-08-27 18:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.99,1.0,148.99,0.84,1.0,0.46,-0.72,-0.51,-0.76,0.12,0.15,0.27,-1.03,9931.75,0.68,2026-08-27
922,2026-08-27 18:15:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.98,1.0,148.98,0.66,1.62,0.44,-0.35,-0.65,-0.97,0.12,0.15,0.27,-1.24,9930.51,0.69,2026-08-27
923,2026-08-27 18:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.96,3.0,446.87,0.67,1.59,0.14,-0.66,-0.81,-3.62,0.36,0.45,0.8,-4.42,9926.09,0.74,2026-08-27
924,2026-08-27 18:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.89,1.0,148.89,0.34,0.33,0.33,-0.18,-0.04,-0.06,0.12,0.15,0.27,-0.33,9925.76,0.74,2026-08-27
925,2026-08-27 22:00:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.63,1.0,49.63,0.67,0.42,1.53,-0.14,0.67,0.33,0.04,0.05,0.09,0.24,9926.0,0.74,2026-08-27
926,2026-08-27 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.89,3.0,446.67,1.42,0.86,1.39,-0.65,-0.61,-2.72,0.36,0.45,0.8,-3.53,9922.47,0.78,2026-08-27
927,2026-08-27 22:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,148.84,1.0,148.84,0.76,0.46,0.88,-0.28,0.76,1.13,0.12,0.15,0.27,0.87,9923.34,0.77,2026-08-27
928,2026-08-27 23:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.62,1.0,49.62,1.38,0.66,0.17,-0.39,-0.19,-0.09,0.04,0.05,0.09,-0.18,9923.15,0.77,2026-08-27
929,2026-08-28 00:00:00+00:00,XRPUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.85,3.0,446.54,1.0,1.04,0.03,-0.84,-0.85,-3.8,0.36,0.45,0.8,-4.6,9918.55,0.81,2026-08-28
930,2026-08-28 01:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,1.0,49.59,1.14,1.29,0.32,-1.04,-1.19,-0.59,0.04,0.05,0.09,-0.68,9917.88,0.82,2026-08-28
931,2026-08-28 01:45:00+00:00,SOLUSDT,SHORT,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,49.59,1.0,49.59,1.25,1.27,3.91,-0.64,1.25,0.62,0.04,0.05,0.09,0.53,9918.41,0.82,2026-08-28
932,2026-08-28 02:00:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.78,1.0,148.78,1.17,1.31,2.54,-0.84,1.17,1.74,0.12,0.15,0.27,1.48,9919.88,0.8,2026-08-28
933,2026-08-28 02:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.8,3.0,446.39,1.08,1.24,2.82,-0.78,1.08,4.81,0.36,0.45,0.8,4.01,9923.89,0.76,2026-08-28
934,2026-08-28 02:15:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.86,1.0,148.86,0.8,0.88,0.69,-0.41,-0.25,-0.37,0.12,0.15,0.27,-0.64,9923.25,0.77,2026-08-28
935,2026-08-28 02:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.85,1.0,148.85,0.65,0.6,3.94,-0.14,0.65,0.97,0.12,0.15,0.27,0.7,9923.95,0.76,2026-08-28
936,2026-08-28 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.86,1.0,148.86,0.86,0.39,0.16,-0.09,-0.14,-0.21,0.12,0.15,0.27,-0.48,9923.48,0.77,2026-08-28
937,2026-08-28 08:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.85,1.0,148.85,0.35,0.38,0.48,-0.17,0.35,0.53,0.12,0.15,0.27,0.26,9923.74,0.76,2026-08-28
938,2026-08-28 10:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.86,1.0,148.86,1.08,0.83,0.47,-0.51,0.1,0.15,0.12,0.15,0.27,-0.12,9923.62,0.76,2026-08-28
939,2026-08-28 11:15:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.62,1.0,49.62,0.96,0.83,0.3,-0.02,-0.55,-0.27,0.04,0.05,0.09,-0.36,9923.25,0.77,2026-08-28
940,2026-08-28 12:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.85,1.0,148.85,0.37,0.62,0.32,-0.36,-0.04,-0.06,0.12,0.15,0.27,-0.33,9922.93,0.77,2026-08-28
941,2026-08-28 12:45:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.61,1.0,49.61,1.13,0.68,0.19,-0.42,-0.44,-0.22,0.04,0.05,0.09,-0.31,9922.62,0.77,2026-08-28
942,2026-08-28 13:30:00+00:00,XRPUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.84,1.0,148.84,0.61,0.87,2.03,-1.05,0.61,0.91,0.12,0.15,0.27,0.65,9923.26,0.77,2026-08-28
943,2026-08-28 14:00:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.85,1.0,148.85,0.82,1.56,0.4,-1.9,-0.57,-0.85,0.12,0.15,0.27,-1.12,9922.15,0.78,2026-08-28
944,2026-08-28 14:30:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,148.83,1.0,148.83,0.76,1.27,0.66,-0.93,-0.83,-1.24,0.12,0.15,0.27,-1.5,9920.65,0.79,2026-08-28
945,2026-08-28 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,148.81,3.0,446.43,0.88,1.45,0.34,-1.01,-0.52,-2.32,0.36,0.45,0.8,-3.13,9917.52,0.82,2026-08-28
946,2026-08-28 14:45:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.59,1.0,49.59,1.21,1.58,0.45,-0.98,-1.32,-0.65,0.04,0.05,0.09,-0.74,9916.78,0.83,2026-08-28
947,2026-08-28 15:15:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.58,1.0,49.58,1.81,1.86,1.09,-1.39,-1.44,-0.71,0.04,0.05,0.09,-0.8,9915.97,0.84,2026-08-28
948,2026-08-28 15:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,148.74,3.0,446.22,1.69,1.16,2.99,-1.06,1.69,7.56,0.36,0.45,0.8,6.76,9922.73,0.77,2026-08-28
