trade_id,timestamp,symbol,direction,status,gate_combo_tag,rr_ratio,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
1,2026-07-26 22:00:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.67,None,TIME_CLOSE_EXIT,52.5,1.5,78.75,1.21,0.73,0.55,-0.46,-0.4,-0.31,0.06,0.08,0.14,-0.46,9999.54,0.0,,2026-07-26
2,2026-07-27 01:15:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.84,R:R Hurdle Failure: R:R = 0.84 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.56,0.67,0.33,-0.22,-0.03,0.0,0.0,0.0,0.0,0.0,9999.54,0.0,-0.94,2026-07-27
3,2026-07-27 01:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,1.87,None,TIME_CLOSE_EXIT,50.0,5.0,249.99,0.86,0.46,0.24,-0.13,-0.22,-0.55,0.2,0.25,0.45,-1.0,9998.54,0.01,,2026-07-27
4,2026-07-27 04:30:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,2.56,None,TIME_CLOSE_EXIT,52.49,1.5,78.74,0.85,0.33,0.01,-0.26,0.0,0.0,0.06,0.08,0.14,-0.14,9998.4,0.02,,2026-07-27
5,2026-07-27 04:45:00+00:00,XRPUSDT,SHORT,REJECTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,0.98,R:R Hurdle Failure: R:R = 0.98 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.36,0.36,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,9998.4,0.02,-0.45,2026-07-27
6,2026-07-27 05:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,3.49,None,TIME_CLOSE_EXIT,52.49,1.5,78.74,0.93,0.27,0.64,-0.19,-0.05,-0.04,0.06,0.08,0.14,-0.18,9998.22,0.02,,2026-07-27
7,2026-07-27 05:45:00+00:00,DOGEUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.56,None,TAKE_PROFIT_HIT,52.49,1.5,78.74,0.69,0.44,0.78,-0.41,0.69,0.55,0.06,0.08,0.14,0.4,9998.62,0.01,,2026-07-27
8,2026-07-27 07:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.04,None,TIME_CLOSE_EXIT,149.98,5.0,749.9,0.51,0.49,0.19,-0.16,-0.19,-1.42,0.6,0.75,1.35,-2.77,9995.85,0.04,,2026-07-27
9,2026-07-27 08:00:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.91,R:R Hurdle Failure: R:R = 0.91 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.74,0.82,0.58,-0.39,-0.22,0.0,0.0,0.0,0.0,0.0,9995.85,0.04,-1.8,2026-07-27
10,2026-07-27 08:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,2.15,None,TIME_CLOSE_EXIT,49.98,5.0,249.9,0.8,0.37,0.25,-0.13,-0.1,-0.25,0.2,0.25,0.45,-0.7,9995.15,0.05,,2026-07-27
11,2026-07-27 08:15:00+00:00,SOLUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.8,R:R Hurdle Failure: R:R = 0.80 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.44,0.56,0.34,-0.05,-0.25,0.0,0.0,0.0,0.0,0.0,9995.15,0.05,-3.22,2026-07-27
12,2026-07-27 10:30:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,3.53,None,TIME_CLOSE_EXIT,149.93,3.0,449.78,1.62,0.46,1.11,-0.52,0.37,1.66,0.36,0.45,0.81,0.85,9996.0,0.04,,2026-07-27
13,2026-07-27 10:30:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.39,None,TIME_CLOSE_EXIT,149.94,3.0,449.82,0.56,0.4,0.03,-0.12,-0.24,-1.08,0.36,0.45,0.81,-1.89,9994.12,0.06,,2026-07-27
14,2026-07-27 11:00:00+00:00,XRPUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.41,None,TIME_CLOSE_EXIT,52.47,1.5,78.7,0.45,0.32,0.01,-0.27,0.0,0.0,0.06,0.08,0.14,-0.14,9993.97,0.06,,2026-07-27
15,2026-07-27 11:15:00+00:00,BTCUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,0.94,R:R Hurdle Failure: R:R = 0.94 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.41,0.43,0.45,-0.21,0.41,0.0,0.0,0.0,0.0,0.0,9993.97,0.06,1.71,2026-07-27
16,2026-07-27 11:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,1.54,None,TIME_CLOSE_EXIT,49.97,5.0,249.85,0.82,0.53,0.48,-0.5,-0.73,-1.82,0.2,0.25,0.45,-2.27,9991.7,0.08,,2026-07-27
17,2026-07-27 11:30:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.77,R:R Hurdle Failure: R:R = 0.77 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.42,0.54,0.87,-0.23,0.42,0.0,0.0,0.0,0.0,0.0,9991.7,0.08,1.77,2026-07-27
18,2026-07-27 12:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.43,R:R Hurdle Failure: R:R = 0.43 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.41,0.96,0.12,-0.23,-0.34,0.0,0.0,0.0,0.0,0.0,9991.7,0.08,-0.41,2026-07-27
19,2026-07-27 13:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.41,None,TIME_CLOSE_EXIT,149.88,3.0,449.63,1.34,0.56,0.04,-0.33,0.0,0.0,0.36,0.45,0.81,-0.81,9990.89,0.09,,2026-07-27
20,2026-07-27 13:30:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.44,R:R Hurdle Failure: R:R = 0.44 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.59,1.35,0.12,-1.04,-0.66,0.0,0.0,0.0,0.0,0.0,9990.89,0.09,-0.66,2026-07-27
21,2026-07-27 13:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.02,None,TAKE_PROFIT_HIT,149.86,3.0,449.59,0.43,0.42,0.77,-0.05,0.43,1.94,0.36,0.45,0.81,1.13,9992.02,0.08,,2026-07-27
22,2026-07-27 13:45:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.35,R:R Hurdle Failure: R:R = 0.35 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.22,0.63,0.54,-0.1,0.22,0.0,0.0,0.0,0.0,0.0,9992.02,0.08,0.03,2026-07-27
23,2026-07-27 14:00:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.38,None,TIME_CLOSE_EXIT,17.49,1.5,26.23,0.87,0.63,0.14,-0.41,0.0,0.0,0.02,0.03,0.05,-0.05,9991.97,0.08,,2026-07-27
24,2026-07-27 14:15:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.96,R:R Hurdle Failure: R:R = 0.96 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,1.21,1.27,0.97,-1.43,-0.54,0.0,0.0,0.0,0.0,0.0,9991.97,0.08,-3.24,2026-07-27
25,2026-07-27 14:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.32,None,TIME_CLOSE_EXIT,17.49,1.5,26.23,1.78,1.34,1.36,-1.28,-0.17,-0.04,0.02,0.03,0.05,-0.09,9991.88,0.08,,2026-07-27
26,2026-07-27 14:15:00+00:00,XRPUSDT,SHORT,REJECTED,HIGH_RISK__LOW_QUAL__LOW_PROFIT,2.4,Consensus Failure: HIGH_RISK + LOW_QUAL + LOW_PROFIT,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,2.14,0.89,4.72,-0.99,2.14,0.0,0.0,0.0,0.0,0.0,9991.88,0.08,0.51,2026-07-27
27,2026-07-27 14:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.05,None,TIME_CLOSE_EXIT,149.88,5.0,749.39,1.34,0.65,0.7,-0.81,-0.2,-1.5,0.6,0.75,1.35,-2.85,9989.03,0.11,,2026-07-27
28,2026-07-27 14:15:00+00:00,SOLUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,1.51,None,TIME_CLOSE_EXIT,52.44,1.5,78.66,1.95,1.29,1.04,-1.56,-0.21,-0.17,0.06,0.08,0.14,-0.31,9988.72,0.11,,2026-07-27
29,2026-07-27 17:45:00+00:00,BTCUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.52,None,TIME_CLOSE_EXIT,149.83,3.0,449.49,0.6,0.4,0.09,-0.41,-0.18,-0.81,0.36,0.45,0.81,-1.62,9987.1,0.13,,2026-07-27
30,2026-07-27 19:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.67,None,TIME_CLOSE_EXIT,17.48,1.5,26.22,1.14,0.68,0.24,-0.16,-0.45,-0.12,0.02,0.03,0.05,-0.17,9986.94,0.13,,2026-07-27
31,2026-07-27 20:00:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.5,R:R Hurdle Failure: R:R = 0.50 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.29,0.58,0.32,-0.13,0.29,0.0,0.0,0.0,0.0,0.0,9986.94,0.13,0.49,2026-07-27
32,2026-07-27 20:15:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.56,R:R Hurdle Failure: R:R = 0.56 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.32,0.58,0.11,-0.39,-0.36,0.0,0.0,0.0,0.0,0.0,9986.94,0.13,-0.42,2026-07-27
33,2026-07-27 21:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,4.1,None,TAKE_PROFIT_HIT,149.8,5.0,749.02,2.19,0.53,3.6,-0.42,2.19,16.43,0.6,0.75,1.35,15.08,10002.02,0.0,,2026-07-27
34,2026-07-27 21:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,4.77,None,TAKE_PROFIT_HIT,150.03,5.0,750.15,1.27,0.27,2.73,-0.12,1.27,9.52,0.6,0.75,1.35,8.17,10010.19,0.0,,2026-07-27
35,2026-07-27 21:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,2.93,None,TAKE_PROFIT_HIT,150.15,3.0,450.46,1.27,0.43,3.53,-0.13,1.27,5.72,0.36,0.45,0.81,4.91,10015.1,0.0,,2026-07-27
36,2026-07-27 22:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,4.98,None,TAKE_PROFIT_HIT,150.23,5.0,751.13,2.32,0.47,3.72,-0.18,2.32,17.39,0.6,0.75,1.35,16.04,10031.14,0.0,,2026-07-27
37,2026-07-28 06:15:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.9,R:R Hurdle Failure: R:R = 0.90 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.26,0.29,0.23,-0.15,-0.04,0.0,0.0,0.0,0.0,0.0,10031.14,0.0,-0.99,2026-07-28
38,2026-07-28 06:30:00+00:00,ETHUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.93,R:R Hurdle Failure: R:R = 0.93 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.48,0.51,0.16,-0.17,-0.12,0.0,0.0,0.0,0.0,0.0,10031.14,0.0,-0.08,2026-07-28
39,2026-07-28 06:45:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.61,R:R Hurdle Failure: R:R = 0.61 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.49,0.81,0.14,-0.16,-0.37,0.0,0.0,0.0,0.0,0.0,10031.14,0.0,-0.43,2026-07-28
40,2026-07-28 08:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,1.9,None,TIME_CLOSE_EXIT,150.47,5.0,752.34,0.77,0.41,0.0,-0.22,0.0,0.0,0.6,0.75,1.35,-1.35,10029.78,0.01,,2026-07-28
41,2026-07-28 08:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.27,None,TIME_CLOSE_EXIT,17.55,1.5,26.33,0.51,0.4,0.06,-0.23,-0.01,-0.0,0.02,0.03,0.05,-0.05,10029.73,0.01,,2026-07-28
42,2026-07-28 08:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,3.45,None,TIME_CLOSE_EXIT,150.45,5.0,752.23,0.71,0.21,0.05,-0.13,-0.11,-0.83,0.6,0.75,1.35,-2.18,10027.55,0.04,,2026-07-28
43,2026-07-28 09:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,2.87,None,TIME_CLOSE_EXIT,150.41,5.0,752.07,0.82,0.28,0.12,-0.12,0.0,0.0,0.6,0.75,1.35,-1.35,10026.2,0.05,,2026-07-28
44,2026-07-28 09:15:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.16,None,TIME_CLOSE_EXIT,17.55,1.5,26.32,0.4,0.34,0.05,-0.08,0.0,0.0,0.02,0.03,0.05,-0.05,10026.15,0.05,,2026-07-28
45,2026-07-28 09:15:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.07,None,TIME_CLOSE_EXIT,150.39,3.0,451.18,0.44,0.42,0.11,-0.1,-0.07,-0.32,0.36,0.45,0.81,-1.13,10025.02,0.06,,2026-07-28
46,2026-07-28 09:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.43,None,TIME_CLOSE_EXIT,150.38,3.0,451.13,0.53,0.37,0.07,-0.1,0.0,0.0,0.36,0.45,0.81,-0.81,10024.21,0.07,,2026-07-28
47,2026-07-28 09:30:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.76,R:R Hurdle Failure: R:R = 0.76 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.3,0.4,0.04,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,10024.21,0.07,-0.14,2026-07-28
48,2026-07-28 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,2.35,None,TIME_CLOSE_EXIT,150.36,5.0,751.82,0.69,0.29,0.56,-0.13,-0.04,-0.3,0.6,0.75,1.35,-1.65,10022.55,0.09,,2026-07-28
49,2026-07-28 09:30:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.9,R:R Hurdle Failure: R:R = 0.90 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.22,0.25,0.1,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,10022.55,0.09,-0.81,2026-07-28
50,2026-07-28 09:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,3.02,None,TIME_CLOSE_EXIT,150.34,5.0,751.69,1.27,0.42,0.51,-0.2,-0.08,-0.6,0.6,0.75,1.35,-1.95,10020.6,0.11,,2026-07-28
51,2026-07-28 09:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.3,None,TIME_CLOSE_EXIT,150.31,5.0,751.55,0.82,0.36,0.16,-0.26,-0.13,-0.98,0.6,0.75,1.35,-2.33,10018.27,0.13,,2026-07-28
52,2026-07-28 09:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.5,None,TAKE_PROFIT_HIT,150.27,3.0,450.82,0.61,0.41,1.3,-0.29,0.61,2.77,0.36,0.45,0.81,1.96,10020.23,0.11,,2026-07-28
53,2026-07-28 12:45:00+00:00,ETHUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.97,R:R Hurdle Failure: R:R = 0.97 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.91,0.94,0.2,-0.56,-1.22,0.0,0.0,0.0,0.0,0.0,10020.23,0.11,-0.37,2026-07-28
54,2026-07-28 12:45:00+00:00,SOLUSDT,LONG,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.42,None,TIME_CLOSE_EXIT,150.3,3.0,450.91,0.81,0.57,0.1,-0.2,-0.14,-0.63,0.36,0.45,0.81,-1.44,10018.79,0.12,,2026-07-28
55,2026-07-28 12:45:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.86,R:R Hurdle Failure: R:R = 0.86 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.39,0.46,0.07,-0.18,-0.05,0.0,0.0,0.0,0.0,0.0,10018.79,0.12,-1.04,2026-07-28
56,2026-07-28 13:15:00+00:00,SOLUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.81,R:R Hurdle Failure: R:R = 0.81 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.58,0.72,0.89,-0.42,0.58,0.0,0.0,0.0,0.0,0.0,10018.79,0.12,0.32,2026-07-28
57,2026-07-28 13:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.09,None,TAKE_PROFIT_HIT,150.28,5.0,751.41,0.67,0.61,0.9,-0.33,0.67,5.02,0.6,0.75,1.35,3.67,10022.46,0.09,,2026-07-28
58,2026-07-28 13:45:00+00:00,ETHUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.53,R:R Hurdle Failure: R:R = 0.53 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.51,0.96,0.92,-0.11,0.51,0.0,0.0,0.0,0.0,0.0,10022.46,0.09,1.5,2026-07-28
59,2026-07-28 14:45:00+00:00,ETHUSDT,LONG,EXECUTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,1.71,None,TAKE_PROFIT_HIT,17.54,1.5,26.31,1.22,0.71,2.16,-0.24,1.22,0.32,0.02,0.03,0.05,0.27,10022.73,0.08,,2026-07-28
60,2026-07-28 15:00:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.75,R:R Hurdle Failure: R:R = 0.75 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.52,0.69,1.17,-0.32,0.52,0.0,0.0,0.0,0.0,0.0,10022.73,0.08,0.27,2026-07-28
61,2026-07-28 15:00:00+00:00,SOLUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.85,R:R Hurdle Failure: R:R = 0.85 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.98,1.15,1.22,-0.52,0.98,0.0,0.0,0.0,0.0,0.0,10022.73,0.08,3.61,2026-07-28
62,2026-07-28 15:15:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.42,R:R Hurdle Failure: R:R = 0.42 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.74,1.75,0.85,-1.06,0.74,0.0,0.0,0.0,0.0,0.0,10022.73,0.08,0.44,2026-07-28
63,2026-07-28 15:15:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.69,R:R Hurdle Failure: R:R = 0.69 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.65,0.94,0.54,-0.6,0.05,0.0,0.0,0.0,0.0,0.0,10022.73,0.08,-0.59,2026-07-28
64,2026-07-28 18:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,3.91,None,TIME_CLOSE_EXIT,50.11,5.0,250.57,1.46,0.37,0.11,-0.15,-0.12,-0.3,0.2,0.25,0.45,-0.75,10021.98,0.09,,2026-07-28
65,2026-07-28 19:15:00+00:00,XRPUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.41,R:R Hurdle Failure: R:R = 0.41 < 1.00,SHADOW_TAKE_PROFIT_HIT,0.0,0.0,0.0,0.22,0.53,3.26,-0.17,0.22,0.0,0.0,0.0,0.0,0.0,10021.98,0.09,0.03,2026-07-28
66,2026-07-28 22:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.54,None,TAKE_PROFIT_HIT,150.33,5.0,751.65,1.37,0.54,1.41,-0.58,1.37,10.26,0.6,0.75,1.35,8.91,10030.89,0.0,,2026-07-28
67,2026-07-28 22:45:00+00:00,DOGEUSDT,SHORT,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.54,R:R Hurdle Failure: R:R = 0.54 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.5,0.93,0.44,-0.5,-0.77,0.0,0.0,0.0,0.0,0.0,10030.89,0.0,-4.29,2026-07-28
68,2026-07-28 23:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,1.95,None,TIME_CLOSE_EXIT,150.46,5.0,752.32,0.88,0.45,0.1,-0.25,-0.45,-3.39,0.6,0.75,1.35,-4.74,10026.15,0.05,,2026-07-28
69,2026-07-28 23:00:00+00:00,ETHUSDT,SHORT,REJECTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,0.9,R:R Hurdle Failure: R:R = 0.90 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.64,0.71,0.23,-0.21,-0.51,0.0,0.0,0.0,0.0,0.0,10026.15,0.05,-5.19,2026-07-28
70,2026-07-28 23:45:00+00:00,ETHUSDT,LONG,REJECTED,HIGH_RISK__LOW_QUAL__HIGH_PROFIT,0.7,R:R Hurdle Failure: R:R = 0.70 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.46,0.67,0.33,-0.29,-0.26,0.0,0.0,0.0,0.0,0.0,10026.15,0.05,-0.12,2026-07-28
71,2026-07-29 00:00:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.37,R:R Hurdle Failure: R:R = 0.37 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.36,0.95,0.34,-0.14,-0.56,0.0,0.0,0.0,0.0,0.0,10026.15,0.05,-0.58,2026-07-29
72,2026-07-29 00:00:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.81,R:R Hurdle Failure: R:R = 0.81 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.39,0.48,0.28,-0.16,-0.32,0.0,0.0,0.0,0.0,0.0,10026.15,0.05,-2.26,2026-07-29
73,2026-07-29 01:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,2.23,None,TAKE_PROFIT_HIT,150.39,5.0,751.96,1.18,0.53,1.36,-0.48,1.18,8.87,0.6,0.75,1.35,7.52,10033.66,0.0,,2026-07-29
74,2026-07-29 01:45:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.11,None,TIME_CLOSE_EXIT,150.5,5.0,752.52,0.81,0.38,0.07,-0.26,-0.2,-1.51,0.6,0.75,1.35,-2.86,10030.8,0.03,,2026-07-29
75,2026-07-29 01:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.11,None,TIME_CLOSE_EXIT,150.46,3.0,451.39,0.8,0.72,0.23,-0.26,-0.67,-3.02,0.36,0.45,0.81,-3.84,10026.97,0.07,,2026-07-29
76,2026-07-29 02:15:00+00:00,BTCUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,0.93,R:R Hurdle Failure: R:R = 0.93 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.42,0.45,0.17,-0.53,-0.35,0.0,0.0,0.0,0.0,0.0,10026.97,0.07,-2.39,2026-07-29
77,2026-07-29 02:30:00+00:00,DOGEUSDT,LONG,REJECTED,HIGH_RISK__HIGH_QUAL__LOW_PROFIT,0.66,R:R Hurdle Failure: R:R = 0.66 < 1.00,SHADOW_TIME_CLOSE_EXIT,0.0,0.0,0.0,0.36,0.55,0.17,-0.2,-0.18,0.0,0.0,0.0,0.0,0.0,10026.97,0.07,-0.28,2026-07-29
78,2026-07-29 03:15:00+00:00,DOGEUSDT,SHORT,EXECUTED,HIGH_RISK__HIGH_QUAL__HIGH_PROFIT,1.47,None,TAKE_PROFIT_HIT,150.4,3.0,451.21,0.79,0.54,0.88,-0.41,0.79,3.58,0.36,0.45,0.81,2.77,10029.74,0.04,,2026-07-29
79,2026-07-29 03:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,2.33,None,TIME_CLOSE_EXIT,150.45,5.0,752.23,0.75,0.32,0.28,-0.15,-0.3,-2.26,0.6,0.75,1.35,-3.61,10026.13,0.08,,2026-07-29
