trade_id,timestamp,symbol,direction,status,gate_combo_tag,rejection_reason,outcome,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,shadow_net_pnl,date_utc
603,2026-08-16 03:00:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.26,5.0,246.3,0.09,0.07,0.03,-0.07,-0.07,-0.17,0.2,0.25,0.44,-0.62,9851.24,1.77,,2026-08-16
604,2026-08-16 04:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.77,5.0,738.84,0.18,0.04,0.14,-0.05,-0.02,-0.15,0.59,0.74,1.33,-1.48,9849.76,1.78,,2026-08-16
605,2026-08-16 05:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.75,5.0,738.73,0.53,-0.01,0.16,-0.04,0.01,0.07,0.59,0.74,1.33,-1.26,9848.5,1.8,,2026-08-16
606,2026-08-16 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.73,5.0,738.64,0.52,0.38,0.27,-0.21,-0.05,-0.37,0.59,0.74,1.33,-1.7,9846.8,1.81,,2026-08-16
607,2026-08-16 05:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.85,2.5,184.63,0.45,0.3,0.22,-0.04,-0.16,-0.3,0.15,0.18,0.33,-0.63,9846.18,1.82,,2026-08-16
608,2026-08-16 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.85,2.5,184.62,0.23,0.25,0.07,-0.01,-0.1,-0.18,0.15,0.18,0.33,-0.52,9845.66,1.82,,2026-08-16
609,2026-08-16 07:30:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.68,5.0,738.42,0.36,0.27,0.17,-0.04,-0.04,-0.3,0.59,0.74,1.33,-1.62,9844.03,1.84,,2026-08-16
610,2026-08-16 09:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.22,5.0,246.1,0.38,0.13,0.04,0.0,0.0,0.0,0.2,0.25,0.44,-0.44,9843.59,1.84,,2026-08-16
611,2026-08-16 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.65,5.0,738.27,0.18,0.16,0.04,-0.1,-0.04,-0.3,0.59,0.74,1.33,-1.62,9841.97,1.86,,2026-08-16
612,2026-08-16 09:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.21,5.0,246.05,0.87,0.18,0.32,-0.07,-0.01,-0.02,0.2,0.25,0.44,-0.47,9841.5,1.87,,2026-08-16
613,2026-08-16 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.81,2.5,184.53,0.4,0.29,0.03,-0.1,-0.13,-0.24,0.15,0.18,0.33,-0.57,9840.93,1.87,,2026-08-16
614,2026-08-16 11:45:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.61,5.0,738.07,0.29,0.24,0.03,-0.06,0.0,0.0,0.59,0.74,1.33,-1.33,9839.6,1.88,,2026-08-16
615,2026-08-16 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.8,2.5,184.49,0.22,0.32,0.03,-0.11,0.0,0.0,0.15,0.18,0.33,-0.33,9839.27,1.89,,2026-08-16
616,2026-08-16 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,147.59,5.0,737.94,0.32,0.26,0.46,-0.14,0.32,2.36,0.59,0.74,1.33,1.03,9840.3,1.88,,2026-08-16
617,2026-08-16 13:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.8,2.5,184.51,0.13,0.09,0.52,-0.01,0.13,0.23,0.15,0.18,0.33,-0.1,9840.2,1.88,,2026-08-16
618,2026-08-16 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,49.2,5.0,246.0,0.25,0.14,0.57,-0.04,0.25,0.62,0.2,0.25,0.44,0.18,9840.37,1.88,,2026-08-16
619,2026-08-16 13:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.8,2.5,184.51,0.75,0.22,0.04,-0.07,-0.11,-0.2,0.15,0.18,0.33,-0.54,9839.84,1.88,,2026-08-16
620,2026-08-16 14:00:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.6,5.0,737.99,0.35,0.35,0.03,-0.08,-0.04,-0.3,0.59,0.74,1.33,-1.62,9838.22,1.9,,2026-08-16
621,2026-08-16 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.79,2.5,184.47,0.29,0.27,0.28,-0.05,0.01,0.02,0.15,0.18,0.33,-0.31,9837.9,1.9,,2026-08-16
622,2026-08-16 14:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.78,2.5,184.46,0.9,0.23,0.45,-0.09,-0.07,-0.13,0.15,0.18,0.33,-0.46,9837.44,1.91,,2026-08-16
623,2026-08-16 17:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,147.56,5.0,737.81,0.91,0.31,1.57,-0.12,0.91,6.69,0.59,0.74,1.33,5.36,9842.8,1.85,,2026-08-16
624,2026-08-16 18:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.21,5.0,246.07,0.97,0.42,0.09,-0.22,-0.22,-0.54,0.2,0.25,0.44,-0.98,9841.81,1.86,,2026-08-16
625,2026-08-16 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.81,2.5,184.53,0.55,0.4,1.27,-0.16,0.55,1.02,0.15,0.18,0.33,0.69,9842.5,1.86,,2026-08-16
626,2026-08-16 20:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,STOP_LOSS_HIT,147.64,5.0,738.19,0.73,-0.06,0.67,-0.01,0.06,0.43,0.59,0.74,1.33,-0.9,9841.6,1.86,,2026-08-16
627,2026-08-16 20:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.81,2.5,184.53,0.09,0.37,0.05,-0.05,0.0,0.0,0.15,0.18,0.33,-0.33,9841.27,1.87,,2026-08-16
628,2026-08-16 20:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.21,5.0,246.03,1.5,0.21,1.17,-0.19,0.06,0.15,0.2,0.25,0.44,-0.3,9840.97,1.87,,2026-08-16
629,2026-08-16 20:45:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,147.61,5.0,738.07,0.55,0.17,0.68,-0.12,0.55,4.07,0.59,0.74,1.33,2.74,9843.71,1.84,,2026-08-16
630,2026-08-17 01:00:00+00:00,ETHUSDT,LONG,EXECUTED,MED_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,24.61,2.5,61.52,1.88,0.75,1.22,-0.6,0.33,0.2,0.05,0.06,0.11,0.09,9843.81,1.84,,2026-08-17
631,2026-08-17 01:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.83,2.5,184.57,0.64,0.55,0.77,-0.33,0.64,1.19,0.15,0.18,0.33,0.85,9844.66,1.83,,2026-08-17
632,2026-08-17 01:15:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.83,2.5,184.59,1.14,0.75,1.01,-0.45,0.09,0.17,0.15,0.18,0.33,-0.17,9844.49,1.84,,2026-08-17
633,2026-08-17 01:15:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.83,2.5,184.58,0.69,0.32,0.94,-0.15,0.69,1.27,0.15,0.18,0.33,0.94,9845.44,1.83,,2026-08-17
634,2026-08-17 01:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.84,2.5,184.6,0.43,0.71,0.7,-0.26,0.43,0.79,0.15,0.18,0.33,0.45,9845.89,1.82,,2026-08-17
635,2026-08-17 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.84,2.5,184.61,0.33,0.86,0.2,-0.07,-0.18,-0.33,0.15,0.18,0.33,-0.66,9845.23,1.83,,2026-08-17
636,2026-08-17 08:30:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.23,5.0,246.13,1.19,0.32,0.35,-0.14,-0.04,-0.1,0.2,0.25,0.44,-0.54,9844.68,1.83,,2026-08-17
637,2026-08-17 08:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.67,5.0,738.35,0.31,0.37,0.13,-0.09,-0.11,-0.81,0.59,0.74,1.33,-2.14,9842.54,1.85,,2026-08-17
638,2026-08-17 08:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.82,2.5,184.55,0.59,0.44,0.07,-0.11,-0.27,-0.5,0.15,0.18,0.33,-0.83,9841.71,1.86,,2026-08-17
639,2026-08-17 08:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.63,5.0,738.13,0.95,0.71,0.09,-0.11,-0.37,-2.73,0.59,0.74,1.33,-4.06,9837.65,1.9,,2026-08-17
640,2026-08-17 09:30:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.78,2.5,184.46,0.42,0.32,0.31,-0.09,-0.09,-0.17,0.15,0.18,0.33,-0.5,9837.16,1.91,,2026-08-17
641,2026-08-17 10:30:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.78,2.5,184.45,1.06,0.57,1.52,-0.31,1.06,1.96,0.15,0.18,0.33,1.63,9838.79,1.89,,2026-08-17
642,2026-08-17 10:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.19,5.0,245.97,1.6,0.7,0.12,-0.47,-0.42,-1.03,0.2,0.25,0.44,-1.48,9837.31,1.91,,2026-08-17
643,2026-08-17 10:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.78,2.5,184.45,1.17,0.6,0.25,-0.34,-0.48,-0.89,0.15,0.18,0.33,-1.22,9836.09,1.92,,2026-08-17
644,2026-08-17 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.77,2.5,184.43,0.27,0.5,0.23,-0.1,-0.04,-0.07,0.15,0.18,0.33,-0.41,9835.69,1.92,,2026-08-17
645,2026-08-17 12:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.77,2.5,184.42,0.77,0.27,0.04,-0.15,0.0,0.0,0.15,0.18,0.33,-0.33,9835.36,1.93,,2026-08-17
646,2026-08-17 12:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.18,5.0,245.88,0.33,0.37,0.28,-0.16,-0.07,-0.17,0.2,0.25,0.44,-0.61,9834.74,1.93,,2026-08-17
647,2026-08-17 12:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.52,5.0,737.61,0.52,0.62,0.15,-0.52,-0.32,-2.36,0.59,0.74,1.33,-3.69,9831.05,1.97,,2026-08-17
648,2026-08-17 13:00:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.47,5.0,737.33,0.24,0.37,0.16,-0.08,0.03,0.22,0.59,0.74,1.33,-1.11,9829.95,1.98,,2026-08-17
649,2026-08-17 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.15,5.0,245.75,1.88,0.5,0.58,-0.37,0.19,0.47,0.2,0.25,0.44,0.02,9829.97,1.98,,2026-08-17
650,2026-08-17 14:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.72,2.5,184.31,1.98,0.44,0.74,-0.2,0.34,0.63,0.15,0.18,0.33,0.29,9830.27,1.98,,2026-08-17
651,2026-08-17 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.73,2.5,184.32,0.78,0.36,0.7,-0.17,-0.05,-0.09,0.15,0.18,0.33,-0.42,9829.84,1.98,,2026-08-17
652,2026-08-17 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.72,2.5,184.31,0.91,0.52,0.31,-0.3,-0.07,-0.13,0.15,0.18,0.33,-0.46,9829.38,1.99,,2026-08-17
653,2026-08-17 17:45:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.15,5.0,245.73,0.67,0.15,0.21,-0.18,0.0,0.0,0.2,0.25,0.44,-0.44,9828.94,1.99,,2026-08-17
654,2026-08-17 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.72,2.5,184.29,0.13,0.2,0.27,-0.03,0.13,0.24,0.15,0.18,0.33,-0.09,9828.85,1.99,,2026-08-17
655,2026-08-17 19:45:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.43,5.0,737.16,0.61,0.36,0.24,-0.13,0.0,0.0,0.59,0.74,1.33,-1.33,9827.52,2.0,,2026-08-17
656,2026-08-17 20:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.71,2.5,184.27,0.51,0.46,0.1,-0.29,-0.22,-0.41,0.15,0.18,0.33,-0.74,9826.79,2.01,,2026-08-17
657,2026-08-17 20:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.7,2.5,184.25,1.08,0.58,0.07,-0.37,-0.24,-0.44,0.15,0.18,0.33,-0.77,9826.01,2.02,,2026-08-17
658,2026-08-17 21:00:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.7,2.5,184.24,0.58,0.4,0.11,-0.13,-0.2,-0.37,0.15,0.18,0.33,-0.7,9825.31,2.03,,2026-08-17
659,2026-08-17 21:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,147.38,5.0,736.9,0.1,0.28,0.14,-0.12,0.1,0.76,0.59,0.74,1.33,-0.57,9824.75,2.03,,2026-08-17
660,2026-08-17 22:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.12,5.0,245.62,0.53,0.26,0.07,-0.11,-0.27,-0.66,0.2,0.25,0.44,-1.11,9823.64,2.04,,2026-08-17
661,2026-08-17 22:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.35,5.0,736.77,0.34,0.4,0.13,-0.12,-0.21,-1.55,0.59,0.74,1.33,-2.87,9820.77,2.07,,2026-08-17
662,2026-08-17 22:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.66,2.5,184.14,0.24,0.41,0.04,-0.06,-0.23,-0.42,0.15,0.18,0.33,-0.75,9820.01,2.08,,2026-08-17
663,2026-08-17 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.1,5.0,245.5,1.27,0.55,0.18,-0.38,-0.42,-1.03,0.2,0.25,0.44,-1.47,9818.54,2.09,,2026-08-17
664,2026-08-17 23:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.64,2.5,184.1,0.46,0.39,0.13,-0.12,-0.08,-0.15,0.15,0.18,0.33,-0.48,9818.06,2.1,,2026-08-17
665,2026-08-17 23:30:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.64,2.5,184.09,1.34,0.38,0.21,-0.03,-0.11,-0.2,0.15,0.18,0.33,-0.53,9817.53,2.1,,2026-08-17
666,2026-08-17 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.63,2.5,184.08,0.49,0.34,0.11,-0.01,-0.13,-0.24,0.15,0.18,0.33,-0.57,9816.96,2.11,,2026-08-17
667,2026-08-18 00:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.63,2.5,184.07,0.62,0.33,0.11,-0.03,0.0,0.0,0.15,0.18,0.33,-0.33,9816.62,2.11,,2026-08-18
668,2026-08-18 00:45:00+00:00,DOGEUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.62,2.5,184.06,0.23,0.34,0.03,-0.13,0.0,0.0,0.15,0.18,0.33,-0.33,9816.29,2.12,,2026-08-18
669,2026-08-18 01:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,73.62,2.5,184.06,0.63,0.25,1.02,-0.07,0.63,1.16,0.15,0.18,0.33,0.83,9817.13,2.11,,2026-08-18
670,2026-08-18 01:00:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,49.09,5.0,245.43,1.04,0.23,1.24,-0.18,1.04,2.56,0.2,0.25,0.44,2.12,9819.24,2.09,,2026-08-18
671,2026-08-18 01:30:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.29,5.0,736.44,0.98,0.32,0.77,-0.13,-0.04,-0.29,0.59,0.74,1.33,-1.62,9817.62,2.1,,2026-08-18
672,2026-08-18 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,147.26,5.0,736.32,0.36,0.23,0.37,-0.1,0.36,2.67,0.59,0.74,1.33,1.35,9818.97,2.09,,2026-08-18
673,2026-08-18 01:30:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TAKE_PROFIT_HIT,147.28,5.0,736.42,0.76,0.14,1.02,-0.15,0.76,5.62,0.59,0.74,1.33,4.3,9823.27,2.05,,2026-08-18
674,2026-08-18 04:45:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.67,2.5,184.19,1.54,0.43,0.57,-0.33,0.08,0.15,0.15,0.18,0.33,-0.18,9823.08,2.05,,2026-08-18
675,2026-08-18 05:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.67,2.5,184.18,0.98,0.03,0.32,-0.11,-0.07,-0.13,0.15,0.18,0.33,-0.46,9822.62,2.05,,2026-08-18
676,2026-08-18 06:15:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.67,2.5,184.17,0.4,0.6,0.15,-0.31,-0.48,-0.88,0.15,0.18,0.33,-1.22,9821.41,2.07,,2026-08-18
677,2026-08-18 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.11,5.0,245.54,0.62,0.54,0.08,-0.28,-0.44,-1.08,0.2,0.25,0.44,-1.52,9819.89,2.08,,2026-08-18
678,2026-08-18 08:00:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.3,5.0,736.49,0.27,0.33,0.11,-0.08,-0.2,-1.47,0.59,0.74,1.33,-2.8,9817.09,2.11,,2026-08-18
679,2026-08-18 08:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.09,5.0,245.43,0.59,0.23,0.15,-0.09,0.0,0.0,0.2,0.25,0.44,-0.44,9816.64,2.11,,2026-08-18
680,2026-08-18 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.25,5.0,736.25,0.32,0.25,0.03,-0.14,0.0,0.0,0.59,0.74,1.33,-1.33,9815.32,2.13,,2026-08-18
681,2026-08-18 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,73.61,2.5,184.04,0.47,0.28,0.08,-0.16,-0.04,-0.07,0.15,0.18,0.33,-0.4,9814.91,2.13,,2026-08-18
682,2026-08-18 08:30:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,49.07,5.0,245.37,0.59,0.19,0.1,-0.14,-0.05,-0.12,0.2,0.25,0.44,-0.56,9814.35,2.14,,2026-08-18
683,2026-08-18 08:45:00+00:00,BTCUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.61,2.5,184.02,0.68,0.17,0.0,-0.08,-0.08,-0.15,0.15,0.18,0.33,-0.48,9813.87,2.14,,2026-08-18
684,2026-08-18 09:15:00+00:00,ETHUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,147.21,5.0,736.04,0.33,0.37,0.06,-0.15,-0.09,-0.66,0.59,0.74,1.32,-1.99,9811.88,2.16,,2026-08-18
685,2026-08-18 09:15:00+00:00,BTCUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.18,5.0,735.89,0.28,0.31,0.06,-0.13,-0.25,-1.84,0.59,0.74,1.32,-3.16,9808.72,2.19,,2026-08-18
686,2026-08-18 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.04,5.0,245.22,0.63,0.3,0.04,-0.2,-0.11,-0.27,0.2,0.25,0.44,-0.71,9808.01,2.2,,2026-08-18
687,2026-08-18 10:15:00+00:00,SOLUSDT,SHORT,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.12,5.0,735.6,0.41,0.52,0.03,-0.16,-0.03,-0.22,0.59,0.74,1.32,-1.54,9806.46,2.21,,2026-08-18
688,2026-08-18 10:30:00+00:00,DOGEUSDT,LONG,EXECUTED,LOW_RISK__HIGH_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,147.1,5.0,735.48,0.35,0.34,0.11,-0.09,-0.09,-0.66,0.59,0.74,1.32,-1.99,9804.48,2.23,,2026-08-18
689,2026-08-18 11:00:00+00:00,ETHUSDT,LONG,EXECUTED,LOW_RISK__LOW_QUAL__LOW_PROFIT,None,TIME_CLOSE_EXIT,49.02,5.0,245.11,0.56,0.41,0.19,-0.23,-0.2,-0.49,0.2,0.25,0.44,-0.93,9803.55,2.24,,2026-08-18
690,2026-08-18 11:00:00+00:00,SOLUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__HIGH_PROFIT,None,TIME_CLOSE_EXIT,73.53,2.5,183.82,2.04,0.49,1.76,-0.32,1.08,1.99,0.15,0.18,0.33,1.65,9805.2,2.23,,2026-08-18
691,2026-08-18 11:00:00+00:00,XRPUSDT,LONG,EXECUTED,MED_RISK__HIGH_QUAL__LOW_PROFIT,None,TAKE_PROFIT_HIT,73.54,2.5,183.85,0.43,0.38,0.91,-0.17,0.43,0.79,0.15,0.18,0.33,0.46,9805.67,2.22,,2026-08-18
